critic1_losses,critic2_losses,actor_losses,alpha_losses,stats_win,stats_lose,mean_rewards,mean_win,mean_lose,eval_percent_win,eval_percent_lose
0.42293632,0.428285301,-21.0149498,0,1,0,0.026383398,0.005208333,0,,
0.033408258,0.032509759,-21.30337143,0,0,1,-0.108059019,0,0.006060606,,
0.039575644,0.04227164,-21.66549301,0,0,0,-0.068728962,0,0,,
0.032682344,0.028953027,-21.96345711,0,0,1,-0.212826112,0,0.019230769,,
0.031168718,0.0308691,-22.30168915,0,0,1,-0.142996243,0,0.004545455,,
0.038275979,0.040175382,-22.64315605,0,0,1,-0.094848351,0,0.006578947,,
0.038349241,0.040291075,-22.97126007,0,0,1,-0.127322163,0,0.004273504,,
0.200672567,0.202352062,-23.30586433,0,1,0,0.043722894,0.006666667,0,,
0.200380445,0.202645957,-23.60517502,0,0,0,-0.075434995,0,0,,
0.030058373,0.029294878,-23.93707657,0,0,0,-0.027219834,0,0,,
0.478107959,0.476385891,-24.26622963,0,0,0,-0.132225796,0,0,,
0.024984758,0.023694895,-24.57975006,0,0,0,-0.051691605,0,0,,
0.023040589,0.02330628,-24.87907791,0,0,0,-0.085903725,0,0,,
0.210372671,0.21151416,-25.20374489,0,0,1,-0.133372226,0,0.010416667,,
0.024085736,0.023182526,-25.52712822,0,0,0,-0.11427005,0,0,,
0.208935678,0.212264746,-25.81310272,0,0,0,-0.048842006,0,0,,
0.21794939,0.216115758,-26.16033554,0,0,1,-0.136187836,0,0.006451613,,
0.297005415,0.296132773,-26.45113373,0,0,1,-0.194594441,0,0.018181818,,
0.024522256,0.022567175,-26.76403618,0,1,0,0.066496071,0.010869565,0,,
0.020382989,0.019909652,-27.07715797,0,0,1,-0.208591198,0,0.019230769,,
0.021173997,0.02388588,-27.37528419,0,0,1,-0.097127427,0,0.006329114,,
0.30425778,0.303208202,-27.67401505,0,0,1,-0.097376617,0,0.007575758,,
0.229757711,0.230689839,-27.98687363,0,1,0,0.075867588,0.010526316,0,,
0.01847324,0.017953191,-28.28896713,0,0,1,-0.15780265,0,0.012345679,,
0.02235759,0.022215756,-28.57229042,0,0,0,-0.080640432,0,0,,
0.019335972,0.020097407,-28.88643646,0,0,1,-0.128378592,0,0.011111111,,
0.315845072,0.316272885,-29.18898582,0,0,0,-0.054506691,0,0,,
0.018787924,0.019694364,-29.4931488,0,0,1,-0.352638803,0,0.032258065,,
0.016919583,0.017093338,-29.79162025,0,0,0,-0.095637757,0,0,,
0.018686397,0.019056743,-30.10091019,0,0,0,-0.048137088,0,0,,
0.014416147,0.014448006,-30.40004539,0,1,0,0.135249942,0.018181818,0,,
0.015150588,0.014989736,-30.70354652,0,0,1,-0.186505558,0,0.016666667,,
0.018176045,0.017941119,-30.99135208,0,0,0,-0.10634638,0,0,,
0.021397423,0.031884328,-31.23285294,0,0,1,-0.098716269,0,0.007042254,,
0.016964573,0.017676955,-31.5289135,0,0,0,-0.065336919,0,0,,
0.016152155,0.015646875,-31.83434296,0,0,1,-0.093973532,0,0.006993007,,
0.120881654,0.113279097,-32.06155014,0,0,1,-0.155420231,0,0.006849315,,
0.34113887,0.344326794,-32.28665161,0,1,0,0.190861568,0.020408163,0,,
0.033025067,0.030940721,-32.64916229,0,0,0,-0.075873636,0,0,,
0.071135387,0.025479848,-32.80436325,0,0,1,-0.486173606,0,0.045454545,,
1.195141315,1.207896948,-33.10689545,0,0,1,-0.142682351,0,0.007092199,,
0.52097106,0.520860076,-33.39000702,0,0,0,-0.054199884,0,0,,
0.299351901,0.262020856,-33.59667587,0,0,1,-0.129561137,0,0.006024096,,
0.301994562,0.297193855,-33.85858917,0,0,1,-0.114321734,0,0.00862069,,
0.552346587,0.526836932,-34.0976944,0,0,0,-0.062207057,0,0,,
0.38526541,0.378209352,-34.37000656,0,1,0,0.246902324,0.025,0,,
0.012768747,0.009833808,-34.6282692,0,0,1,-0.103576509,0,0.004926108,,
0.045924447,0.042601477,-34.82902527,0,0,1,-0.235730399,0,0.021276596,,
0.05131124,0.054436229,-35.01526642,0,0,1,-0.166061863,0,0.012048193,,
0.009399973,0.009360313,-35.28623199,0,0,1,-0.096060139,0,0.007751938,,
0.009323613,0.009689654,-35.53238678,0,1,0,0.01060567,0.010204082,0,,
0.056439459,0.048403472,-35.71968842,0,1,0,0.063489274,0.008130081,0,,
0.010099388,0.01136534,-35.99707413,0,0,1,-0.113785375,0,0.00625,,
0.379031807,0.379393965,-36.15074921,0,0,0,-0.03455482,0,0,,
1.094944119,1.093707323,-36.36578751,0,0,0,-0.03416985,0,0,,
0.065499328,0.062947929,-36.46848679,0,0,0,-0.042055731,0,0,,
0.009263941,0.010508679,-36.8504715,0,1,0,0.214510939,0.023809524,0,,
0.374887526,0.36891228,-37.04334259,0,0,0,-0.114634118,0,0,,
0.306897074,0.307960331,-37.2403183,0,1,0,-0.012222864,0.004081633,0,,
0.029658023,0.026748206,-37.40916443,0,0,1,-0.350502557,0,0.032258065,,
0.010824023,0.008411281,-37.64928818,0,0,1,-0.149253727,0,0.006493506,,
0.300256312,0.296954721,-37.80386353,0,0,1,-0.12845654,0,0.009259259,,
0.032000449,0.055933997,-37.9570961,0,0,1,-0.143873917,0,0.00729927,,
0.011837284,0.009221341,-38.21774292,0,1,0,0.171062074,0.018181818,0,,
0.011024105,0.010032651,-38.43939972,0,1,0,0.014536557,0.00990099,0,,
0.301122189,0.299320549,-38.59068298,0,1,0,0.129440707,0.013888889,0,,
0.299251616,0.300954312,-38.72911835,0,1,0,0.244811907,0.027777778,0,,
0.007449497,0.008381462,-38.95061493,0,1,0,0.133443845,0.014705882,0,,
0.312299937,0.325700581,-39.11232758,0,0,1,-0.114377342,0,0.005617978,,
0.387948513,0.388846427,-39.29821396,0,0,1,-0.254334453,0,0.022727273,,
0.692371666,0.692359328,-39.48008347,0,0,0,-0.082413192,0,0,,
0.027770329,0.028167987,-39.63367844,0,0,1,-0.147632087,0,0.013333333,,
0.384715259,0.386142075,-39.77825928,0,0,1,-0.129897834,0,0.00621118,,
0.011882225,0.01323864,-39.89904022,0,0,1,-0.341664783,0,0.03125,,
0.005536942,0.005713558,-40.08913803,0,0,0,-0.050756507,0,0,,
0.016544981,0.017415736,-40.20720291,0,0,0,-0.031709792,0,0,,
0.006600457,0.006075327,-40.38618469,0,0,1,-0.091764725,0,0.005434783,,
0.008862124,0.00759177,-40.47861099,0,0,0,-0.039188436,0,0,,
0.299222082,0.295321673,-40.65769196,0,0,0,-0.060421837,0,0,,
0.00621856,0.006665379,-40.77025604,0,0,0,-0.036965829,0,0,,
0.393935084,0.393696249,-40.92776108,0,0,0,-0.041665755,0,0,,
0.402371407,0.404302031,-41.04780197,0,1,0,0.062062942,0.008,0,,
0.011061499,0.011155237,-41.14866257,0,1,0,0.102755211,0.015384615,0,,
0.322269499,0.321581751,-41.30378342,0,0,1,-0.341244591,0,0.03125,,
0.39805609,0.397174746,-41.44779968,0,0,0,-0.06074849,0,0,,
0.398425728,0.398002356,-41.56776047,0,0,1,-0.343245941,0,0.032258065,,
0.007182263,0.007110269,-41.67661285,0,0,1,-0.117753522,0,0.006666667,,
0.00729858,0.007436386,-41.77699661,0,0,1,-0.089919449,0,0.005952381,,
0.960296869,0.961781979,-41.91931152,0,0,0,-0.005993712,0,0,,
0.299453616,0.293955624,-42.04876328,0,0,1,-0.197041161,0,0.017857143,,
0.327478647,0.328103691,-42.14791107,0,1,0,0.102468418,0.012820513,0,,
0.329387516,0.330340892,-42.25318527,0,0,1,-0.210011855,0,0.019230769,,
0.32497564,0.325833082,-42.39346313,0,0,0,-0.077934349,0,0,,
0.329702705,0.330288768,-42.47770691,0,0,1,-0.332094939,0,0.03125,,
0.731038809,0.732742965,-42.58683777,0,1,0,0.046365533,0.007936508,0,,
0.006694824,0.00702487,-42.70203018,0,0,0,-0.061287306,0,0,,
0.015571976,0.01538351,-42.78712463,0,0,0,-0.064954561,0,0,,
0.008157036,0.007571659,-42.88789368,0,0,1,-0.191519979,0,0.01754386,,
0.006955972,0.006737854,-42.98771667,0,0,1,-0.110558926,0,0.006097561,,
0.663125873,0.664981008,-43.08812332,0,0,1,-0.347123306,0,0.032258065,,
0.005628814,0.006226025,-43.17801666,0,0,1,-0.139577803,0,0.007518797,,
0.004646429,0.00527906,-43.27806091,0,0,1,-0.095492472,0,0.007936508,,
0.005622613,0.005934306,-43.37670135,0,0,0,-0.070402924,0,0,,
0.351492107,0.354045242,-43.40662384,0,0,1,-0.157773319,0,0.012987013,,
0.422579169,0.423962861,-43.47478867,0,0,0,-0.066116781,0,0,,
1.099560261,1.075306654,-43.49502182,0,0,0,-0.084256086,0,0,,
0.008554511,0.009758485,-43.6187439,0,0,0,-0.050336881,0,0,,
0.67013216,0.670395613,-43.64877319,0,0,1,-0.35481249,0,0.032258065,,
0.010692927,0.014621294,-43.71346664,0,0,1,-0.168728311,0,0.007874016,,
0.340676129,0.340959013,-43.80139923,0,0,0,-0.027368509,0,0,,
0.020942504,0.03396843,-43.80680847,0,0,1,-0.186904941,0,0.012820513,,
0.007035288,0.008233298,-43.82322311,0,1,0,0.159801487,0.016393443,0,,
0.007796886,0.015683012,-43.85784149,0,0,0,-0.186644132,0,0,,
0.006900476,0.009575116,-43.95019913,0,0,0,-0.04354881,0,0,,
0.767364025,0.774862528,-43.90207291,0,1,0,0.174168003,0.02,0,,
0.005156555,0.007311761,-43.95666122,0,0,1,-0.192155155,0,0.017241379,,
0.007368522,0.007368912,-43.98844528,0,0,0,-0.074783807,0,0,,
1.160385966,1.16497767,-43.98654938,0,0,0,-0.009743458,0,0,,
0.345412016,0.348088622,-44.00011063,0,0,1,-0.153755039,0,0.012345679,,
0.34243235,0.345793724,-43.89423752,0,0,0,-0.012813141,0,0,,
0.353848636,0.360087872,-43.84453583,0,0,0,-0.099414404,0,0,,
0.423509985,0.426816612,-43.72509003,0,0,0,-0.04560934,0,0,,
0.035703331,0.038123529,-43.58388138,0,1,0,0.166064895,0.020833333,0,,
0.429632634,0.426956147,-43.51483154,0,0,1,-0.243700813,0,0.022222222,,
0.383635879,0.385095924,-43.12060928,0,0,1,-0.141573259,0,0.004166667,,
0.056124121,0.061527677,-43.23304367,0,0,1,-0.123022674,0,0.009615385,,
0.490682274,0.499286622,-43.03507996,0,1,0,0.042038015,0.009615385,0,,
0.064904489,0.06618908,-42.75246429,0,0,0,-0.020198674,0,0,,
0.4669258,0.463927925,-42.68473816,0,0,0,-0.052942566,0,0,,
0.075772956,0.075887471,-42.3899765,0,0,1,-0.342889232,0,0.03125,,
1.125842571,1.118590355,-41.87255859,0,0,0,-0.107454341,0,0,,
0.766092539,0.761948228,-41.45139313,0,0,1,-0.135648843,0,0.010752688,,
0.088946596,0.108146973,-41.16353607,0,1,0,0.023756012,0.008474576,0,,
0.821865737,0.836187005,-40.68384552,0,0,0,-0.010048049,0,0,,
0.150827646,0.132919207,-39.92884445,0,0,1,-0.21239339,0,0.016129032,,
1.062615275,1.083711982,-39.19858551,0,0,1,-0.111106602,0,0.008264463,,
0.404159904,0.451822639,-38.88711548,0,0,1,-0.111513959,0,0.007142857,,
0.592805028,0.610462368,-37.53155518,0,0,1,-0.1816173,0,0.015384615,,
0.594595313,0.578070641,-35.86840057,0,0,0,-0.037998575,0,0,,
1.225928903,1.225607038,-35.50725937,0,0,0,-0.02322354,0,0,,
0.370655179,0.399244368,-34.06745148,0,0,1,-0.20840347,0,0.015151515,,
0.325377584,0.3120462,-32.41980743,0,0,0,-0.04226093,0,0,,
1.233890653,1.202165842,-31.27383804,0,1,0,-0.036515182,0.005235602,0,,
0.673446417,0.686662495,-30.33563805,0,0,1,-0.077628015,0,0.005780347,,
0.394807249,0.39173156,-29.30205536,0,0,1,-0.138673931,0,0.007874016,,
1.084839582,1.087952733,-28.35673523,0,0,1,-0.341611128,0,0.03125,,
0.559418619,0.596808076,-27.87321281,0,0,1,-0.074966003,0,0.004366812,,
0.65624702,0.679822624,-28.05179214,0,0,0,-0.019042879,0,0,,
0.853670418,0.809353054,-27.26675797,0,0,1,-0.147913327,0,0.012195122,,
0.788955867,0.836085081,-26.64203835,0,0,1,-0.130101353,0,0.011111111,,
0.583748341,0.554095268,-25.53637123,0,0,1,-0.269667585,0,0.020408163,,
0.710185468,0.735332012,-26.42860794,0,1,0,0.074113808,0.01010101,0,,
0.992055297,0.984858871,-25.64381409,0,0,1,-0.157984636,0,0.008849558,,
0.28660658,0.24429968,-25.79421043,0,0,1,-0.123620367,0,0.007246377,,
0.295025557,0.316363335,-25.75740623,0,0,0,-0.067977355,0,0,,
1.227910042,1.257436633,-26.18721962,0,0,0,-0.031694301,0,0,,
0.906259954,0.923727989,-26.7723999,0,1,0,0.060381308,0.01,0,,
0.387514949,0.341273516,-27.4912281,0,0,0,-0.044815292,0,0,,
0.558309615,0.53020972,-27.60177994,0,0,1,-0.117898774,0,0.007633588,,
0.587292433,0.584668577,-28.1082859,0,0,0,-0.001094724,0,0,,
0.804176569,0.822223365,-28.48999405,0,0,0,-0.045392538,0,0,,
0.130296946,0.133379817,-28.47544861,0,0,1,-0.342903369,0,0.03125,,
0.269322366,0.237006709,-28.86188698,0,0,0,-0.071341969,0,0,,
0.410108894,0.403473645,-29.19572067,0,0,1,-0.244468433,0,0.02173913,,
0.301392734,0.333399713,-29.43405533,0,0,0,-0.031040643,0,0,,
0.45075205,0.473799884,-29.86403465,0,0,1,-0.257423022,0,0.022727273,,
0.063440517,0.052539438,-29.59244537,0,0,0,-0.046380485,0,0,,
0.293857276,0.302218378,-29.88057327,0,0,0,-0.048527956,0,0,,
0.086508691,0.096177168,-30.14433861,0,0,1,-0.271837385,0,0.022222222,,
0.368007392,0.367671698,-30.26899147,0,0,1,-0.36503697,0,0.032258065,,
0.19560656,0.190444052,-30.73634338,0,0,1,-0.196978062,0,0.012987013,,
0.155561298,0.152225822,-30.9053154,0,0,1,-0.11459546,0,0.009259259,,
0.154371604,0.139347821,-31.21063995,0,0,1,-0.123093879,0,0.009009009,,
0.306596398,0.325048149,-31.46103859,0,0,0,-0.035768113,0,0,,
0.066296965,0.060086031,-31.83562851,0,0,0,-0.03300512,0,0,,
0.066037595,0.066866107,-32.13325119,0,0,1,-0.13400455,0,0.009615385,,
0.046070118,0.039981332,-32.45408249,0,0,1,-0.075933489,0,0.004273504,,
0.353946179,0.383521557,-33.04541397,0,0,1,-0.097095287,0,0.006024096,,
0.058773454,0.072959766,-33.3795433,0,1,0,0.042826804,0.011111111,0,,
0.095159203,0.087330848,-33.60521698,0,0,1,-0.341751797,0,0.032258065,,
0.321654171,0.318658888,-33.93159485,0,0,1,-0.143769446,0,0.00877193,,
0.053029206,0.04845196,-34.25608826,0,0,1,-0.149242827,0,0.012048193,,
0.071149856,0.095957384,-34.56667709,0,0,0,-0.067194647,0,0,,
0.432330489,0.458641589,-35.00038147,0,0,1,-0.343049994,0,0.032258065,,
0.079577044,0.069239616,-35.17480087,0,0,1,-0.081558509,0,0.005494505,,
0.41802755,0.428191394,-35.65491867,0,0,1,-0.34671914,0,0.03125,,
0.40487349,0.413261563,-35.85147858,0,0,0,-0.029110269,0,0,,
0.591326475,0.597667694,-36.18635178,0,0,1,-0.142217575,0,0.0125,,
0.053768888,0.070176683,-36.29449844,0,0,1,-0.144129737,0,0.00729927,,
0.092813455,0.099666253,-36.4876709,0,0,0,-0.093715614,0,0,,
0.450489938,0.458183527,-36.591362,0,0,1,-0.156110999,0,0.010869565,,
0.318635464,0.312212199,-37.01900864,0,0,1,-0.070018486,0,0.004761905,,
0.057389557,0.053296015,-37.08366394,0,0,0,-0.08572691,0,0,,
0.372611314,0.37680912,-37.15109253,0,0,1,-0.152756889,0,0.012987013,,
0.718499124,0.721938252,-37.42889404,0,0,0,-0.061133146,0,0,,
0.694315076,0.700082541,-37.51964188,0,0,1,-0.344966316,0,0.032258065,,
0.081047997,0.081952594,-37.60576248,0,0,0,-0.043950587,0,0,,
0.05740229,0.063668661,-37.71231079,0,0,1,-0.120516944,0,0.008196721,,
0.417158663,0.42240265,-37.94630432,0,0,0,-0.027180384,0,0,,
0.052119449,0.050353132,-38.16128922,0,0,1,-0.330112674,0,0.03030303,,
0.337180853,0.343312293,-38.29435349,0,1,0,0.039369763,0.008,0,,
0.07185699,0.081561483,-38.34622574,0,0,1,-0.207041003,0,0.018518519,,
0.101575732,0.114393346,-38.37388611,0,0,1,-0.103972559,0,0.004098361,,
1.707633495,1.70389092,-38.59944153,0,0,0,-0.03749083,0,0,,
0.010857902,0.015167324,-38.61487579,0,0,1,-0.295166275,0,0.025,,
0.434839606,0.442340046,-38.59128571,0,0,1,-0.231188503,0,0.021276596,,
0.426846504,0.427649975,-38.67848587,0,0,1,-0.1231932,0,0.007518797,,
0.342835605,0.344040692,-38.89822006,0,0,0,-0.027656804,0,0,,
0.030176157,0.040167164,-38.84460449,0,0,0,-0.073881852,0,0,,
0.329892218,0.326166391,-38.97952271,0,0,1,-0.291858042,0,0.026315789,,
0.609577835,0.606964707,-39.00569534,0,0,1,-0.088553487,0,0.004950495,,
0.033414122,0.037670769,-38.96008301,0,0,1,-0.094490618,0,0.005649718,,
0.062845364,0.066792883,-39.23352051,0,0,0,-0.01053697,0,0,,
0.080815144,0.08727622,-39.20539093,0,0,0,-0.007940783,0,0,,
0.051923763,0.052995987,-39.29776001,0,0,0,-0.049213245,0,0,,
0.300024033,0.300545335,-39.42781067,0,0,0,-0.026697108,0,0,,
0.426507294,0.426254243,-39.38867569,0,0,1,-0.079615502,0,0.005847953,,
0.060728014,0.060133517,-39.5796814,0,0,1,-0.104898272,0,0.005235602,,
0.456896454,0.45599255,-39.74512482,0,0,1,-0.137693963,0,0.006849315,,
0.402743071,0.402596563,-39.71607208,0,0,1,-0.076208542,0,0.004166667,,
0.41500321,0.415724367,-39.95249939,0,0,1,-0.110173568,0,0.007692308,,
0.644783497,0.647931695,-40.02769852,0,0,0,-0.039051505,0,0,,
0.038645741,0.039841428,-40.12720871,0,1,0,0.029057592,0.011363636,0,,
0.487744272,0.489803523,-40.25120544,0,0,1,-0.098566418,0,0.007142857,,
0.358681023,0.361645997,-40.55794525,0,0,0,-0.028641044,0,0,,
0.012613286,0.014843656,-40.45204544,0,1,0,0.060509079,0.008403361,0,,
0.077856861,0.081207424,-40.40677643,0,1,0,0.069593354,0.013513514,0,,
0.663259566,0.66763252,-40.53424072,0,0,0,-0.017154504,0,0,,
0.346113116,0.347537667,-40.79317093,0,0,0,-0.071057968,0,0,,
0.060147267,0.064878546,-40.77190018,0,1,0,0.029299237,0.005025126,0,,
0.027980201,0.032071479,-40.94713974,0,1,0,0.024368448,0.006410256,0,,
0.332433671,0.33175528,-40.85952759,0,0,0,-0.026189004,0,0,,
0.033355422,0.031098342,-40.96675491,0,0,0,-0.035358231,0,0,,
0.622084379,0.610505998,-40.90785217,0,0,1,-0.348173979,0,0.032258065,,
0.334499687,0.338261425,-41.1821022,0,0,1,-0.158737267,0,0.0125,,
0.441764444,0.440744936,-41.06379318,0,1,0,0.023648718,0.005434783,0,,
0.031980075,0.032327157,-41.1594696,0,0,1,-0.18927016,0,0.014925373,,
0.025884299,0.026411012,-41.1403656,0,0,1,-0.14720036,0,0.013333333,,
0.421140283,0.42760399,-41.09064102,0,1,0,0.223330853,0.025641026,0,,
0.716564655,0.714550138,-41.19086838,0,0,1,-0.107707077,0,0.008695652,,
0.013520848,0.016831717,-41.25200653,0,0,1,-0.151553502,0,0.008849558,,
0.337862015,0.337939262,-41.27827454,0,0,1,-0.094488243,0,0.006410256,,
0.049312849,0.050581463,-41.34236145,0,0,0,-0.031385408,0,0,,
0.025592737,0.025346102,-41.36556244,0,0,1,-0.71827933,0,0.066666667,,
0.019968476,0.022973621,-41.34660721,0,0,1,-0.096888319,0,0.005617978,,
0.410787791,0.41281718,-41.44193649,0,0,1,-0.151453122,0,0.009259259,,
0.006953759,0.006026824,-41.40065384,0,1,0,0.069508017,0.012820513,0,,
0.4093135,0.415204108,-41.40063477,0,0,1,-0.286396204,0,0.026315789,,
0.371555746,0.36808306,-41.50966644,0,0,0,-0.044243119,0,0,,
0.025797861,0.02673688,-41.49016571,0,1,0,0.077756385,0.010752688,0,,
0.021361556,0.023965264,-41.54084778,0,1,0,0.021417887,0.005208333,0,,
0.038493045,0.040877767,-41.4785347,0,1,0,0.073572491,0.009345794,0,,
0.059996512,0.061144918,-41.348526,0,1,0,0.077479543,0.014084507,0,,
0.020516716,0.019355698,-41.44242859,0,0,1,-0.109011785,0,0.00729927,,
0.049450986,0.049332432,-41.28884125,0,0,1,-0.110721093,0,0.006711409,,
0.041382678,0.043288738,-41.38461685,0,0,1,-0.097331206,0,0.007692308,,
0.369968414,0.373883069,-41.39072418,0,0,1,-0.109414597,0,0.00617284,,
0.436978996,0.436873019,-41.41599274,0,0,0,-0.02584251,0,0,,
0.051709179,0.050657339,-41.46411896,0,0,1,-0.219476005,0,0.016129032,,
0.80895859,0.812816322,-41.36527634,0,0,1,-0.202281524,0,0.018518519,,
0.074893214,0.07535664,-41.42525864,0,0,1,-0.156797883,0,0.011627907,,
0.360345721,0.362043917,-41.56830978,0,0,1,-0.110153064,0,0.009708738,,
