critic1_losses,critic2_losses,actor_losses,alpha_losses,stats_win,stats_lose,mean_rewards,mean_win,mean_lose,eval_percent_win,eval_percent_lose
5.027714252,5.111141205,-19.36773109,0,,,,,,,
0.773305953,0.708311379,-19.46656609,0,,,,,,,
9.11131382,8.698797226,-18.85368729,0,,,,,,,
0.829741478,0.776902258,-19.69388008,0,,,,,,,
4.797235489,4.211709499,-18.81746483,0,,,,,,,
3.511504412,3.600568771,-20.58862305,0,,,,,,,
2.452682257,2.27700448,-19.15426064,0,,,,,,,
0.979959548,1.025832057,-19.10105896,0,,,,,,,
4.515005112,4.007673264,-18.41835403,0,,,,,,,
2.782183886,2.69408679,-19.43128395,0,,,,,,,
1.212520599,1.110015512,-18.69617462,0,,,,,,,
2.445894957,2.336420059,-18.12212753,0,,,,,,,
0.514554977,0.499505639,-20.53557777,0,,,,,,,
0.712981701,0.694691122,-18.40984344,0,,,,,,,
2.535788059,2.816723824,-18.98085594,0,,,,,,,
1.519072175,1.408530712,-19.54982185,0,,,,,,,
0.731642723,0.848408818,-19.38577461,0,,,,,,,
3.336447716,2.340807199,-19.27582169,0,,,,,,,
4.457097054,4.49368763,-19.48827362,0,,,,,,,
0.690554142,0.813586175,-18.79553413,0,,,,,,,
1.065637708,1.24893105,-18.94165993,0,,,,,,,
5.4879179,5.724914551,-18.55200195,0,,,,,,,
1.631336808,1.30732882,-18.92813873,0,,,,,,,
1.8518641,1.735775232,-19.09968567,0,,,,,,,
4.360886097,4.60413599,-18.45839691,0,,,,,,,
0.679081857,0.687929153,-19.0592041,0,,,,,,,
3.818099022,4.057245255,-18.48543358,0,,,,,,,
1.294451118,0.949148655,-19.74045563,0,,,,,,,
1.075849295,1.10251379,-18.87371635,0,,,,,,,
1.22992444,1.423592806,-18.38286781,0,,,,,,,
1.280326486,1.156762719,-18.13248634,0,,,,,,,
2.319925308,2.300070524,-19.03168297,0,,,,,,,
1.257424235,1.044655085,-17.93558121,0,,,,,,,
0.582912207,0.608392537,-18.95520973,0,,,,,,,
1.241339803,1.238831758,-18.62852287,0,,,,,,,
4.476247787,4.149179935,-19.04704475,0,,,,,,,
0.739818215,0.603473485,-19.75777817,0,,,,,,,
5.575996399,5.474189758,-18.93600082,0,,,,,,,
0.392376602,0.538420618,-19.42622948,0,,,,,,,
1.538935065,2.041287422,-18.93447495,0,,,,,,,
0.672934473,0.630301595,-19.61127853,0,,,,,,,
0.582486272,0.525283635,-18.07316971,0,,,,,,,
1.138960481,1.370106339,-19.0123558,0,,,,,,,
7.118189335,7.490213871,-19.92211151,0,,,,,,,
5.28513813,5.085732937,-19.35154533,0,,,,,,,
0.346206099,0.496712953,-20.27891731,0,,,,,,,
0.317166895,0.334189475,-19.89579582,0,,,,,,,
0.792577505,0.806086361,-19.21906471,0,,,,,,,
0.633942068,0.508359313,-19.49417877,0,,,,,,,
0.55550462,0.52742672,-20.44709969,0,,,,,,,
1.368140221,1.51411438,-19.522192,0,,,,,,,
3.830448151,3.800541162,-20.28432274,0,,,,,,,
1.107112646,1.15157783,-20.63828087,0,,,,,,,
3.05959487,2.903336287,-19.63370132,0,,,,,,,
0.419727445,0.379497439,-20.54036903,0,,,,,,,
0.199415118,0.279470384,-21.04700851,0,,,,,,,
0.322095633,0.332536906,-20.29702377,0,,,,,,,
0.458301395,0.385300815,-19.40270615,0,,,,,,,
0.658500433,0.533251286,-21.89791679,0,,,,,,,
2.822766304,3.090314865,-19.86420822,0,,,,,,,
0.308346599,0.24733986,-21.30523682,0,,,,,,,
0.751161277,0.743746102,-21.61986542,0,,,,,,,
6.104721546,6.020221233,-20.65062904,0,,,,,,,
5.030301094,4.992594242,-20.99699593,0,,,,,,,
6.38676548,6.171949863,-21.91092873,0,,,,,,,
0.455172122,0.37988162,-21.12318993,0,,,,,,,
4.743374348,4.32042408,-20.97014618,0,,,,,,,
0.58510673,0.597657323,-22.148489,0,,,,,,,
0.533899128,0.581637979,-21.46895981,0,,,,,,,
1.890915871,1.527024031,-21.67200279,0,,,,,,,
1.301268339,0.83938092,-22.15804672,0,,,,,,,
0.583958387,0.659422696,-21.01076889,0,,,,,,,
0.564154565,0.454581141,-22.64128685,0,,,,,,,
1.387160897,1.416115761,-21.98087883,0,,,,,,,
5.200485229,5.336833477,-21.83129311,0,,,,,,,
1.066305876,1.091846347,-22.21121788,0,,,,,,,
1.3114959,1.134207487,-21.66259384,0,,,,,,,
0.78130734,0.724879026,-23.14015961,0,,,,,,,
6.28308773,6.300580978,-23.09784698,0,,,,,,,
0.694380641,0.7015481,-21.4655571,0,,,,,,,
0.719204009,0.642191529,-21.8912487,0,,,,,,,
12.06767273,12.33855724,-22.93410683,0,,,,,,,
1.10092473,1.158439517,-22.04919434,0,,,,,,,
0.293013215,0.302146524,-22.20225525,0,,,,,,,
1.065470934,0.882462978,-22.01082993,0,,,,,,,
0.335740894,0.395556748,-21.50474548,0,,,,,,,
0.36750561,0.350039631,-21.38786507,0,,,,,,,
5.442675114,5.263906002,-21.13356972,0,,,,,,,
3.549268246,3.343020678,-21.7514534,0,,,,,,,
4.194780827,3.925309181,-21.17374992,0,,,,,,,
6.177034378,6.277498722,-21.56903076,0,,,,,,,
0.743617654,0.883422732,-21.47167206,0,,,,,,,
0.835166812,0.830046892,-19.94013977,0,,,,,,,
1.813391209,1.104423046,-20.71341896,0,,,,,,,
5.302288532,5.220722675,-20.87583542,0,,,,,,,
3.702103138,3.948914289,-20.57279015,0,,,,,,,
3.639739513,3.825982094,-20.42915726,0,,,,,,,
2.276052475,2.339570522,-19.70134735,0,,,,,,,
0.384714693,0.382217348,-20.34249496,0,,,,,,,
6.948168755,7.014318466,-19.67871857,0,,,,,,,
4.890663624,4.660978317,-19.97560692,0,,,,,,,
1.123266816,1.246080041,-21.34064102,0,,,,,,,
6.127332687,6.149721146,-19.71895218,0,,,,,,,
0.351884961,0.318938315,-20.5159359,0,,,,,,,
0.682752132,0.448885709,-20.11029243,0,,,,,,,
1.198649287,0.821817935,-19.8732357,0,,,,,,,
0.342455804,0.278047115,-21.46445274,0,,,,,,,
0.433586985,0.258982837,-21.43201828,0,,,,,,,
7.060061455,7.554909706,-20.89188194,0,,,,,,,
0.310161859,0.267659426,-21.22893143,0,,,,,,,
3.997565746,3.902608633,-22.26795959,0,,,,,,,
4.826211452,4.842905045,-20.87019348,0,,,,,,,
1.584873199,1.450782537,-21.61515617,0,,,,,,,
1.102499485,0.853716195,-21.85820007,0,,,,,,,
0.283566415,0.30418998,-21.81102943,0,,,,,,,
4.550714493,4.418627262,-21.51196098,0,,,,,,,
3.096975565,2.397727728,-21.90564346,0,,,,,,,
0.311576843,0.330687761,-22.57275391,0,,,,,,,
6.325810909,6.083661556,-21.81033325,0,,,,,,,
1.70274353,1.645587206,-21.75074577,0,,,,,,,
0.547641277,0.494340509,-21.59835625,0,,,,,,,
9.047068596,8.694613457,-21.71198273,0,,,,,,,
4.37206459,4.372497559,-21.51289558,0,,,,,,,
8.176272392,7.979357719,-22.90431595,0,,,,,,,
4.464692593,4.599434376,-21.46587563,0,,,,,,,
2.047310352,1.95778203,-21.7727108,0,,,,,,,
0.441341132,0.404786676,-21.64153481,0,,,,,,,
0.447983801,0.34388718,-23.09600258,0,,,,,,,
2.119934082,2.0326612,-22.35194588,0,,,,,,,
1.074185252,1.090048313,-21.79801369,0,,,,,,,
0.852803528,0.85473609,-21.84532356,0,,,,,,,
4.969913006,4.619960308,-22.29769516,0,,,,,,,
0.685603917,0.801680446,-22.5580616,0,,,,,,,
4.259355068,4.38497591,-22.59925461,0,,,,,,,
3.24198246,3.326839924,-21.47598267,0,,,,,,,
3.772756815,3.468449354,-21.49412918,0,,,,,,,
0.324249327,0.350545853,-22.61347771,0,,,,,,,
0.997249782,0.771409392,-21.72114372,0,,,,,,,
7.509881973,7.174120903,-20.75471878,0,,,,,,,
0.804228306,1.011217594,-21.87261772,0,,,,,,,
0.707939506,0.734365642,-21.57711411,0,,,,,,,
0.333440691,0.399967968,-22.71274757,0,,,,,,,
0.827598393,0.850094557,-22.26763916,0,,,,,,,
0.332502902,0.241366133,-22.22455215,0,,,,,,,
0.376560986,0.355820239,-22.08751106,0,,,,,,,
0.303037971,0.383584261,-22.39524078,0,,,,,,,
5.959142208,5.790446758,-22.24458694,0,,,,,,,
1.428744316,1.622990608,-22.28833771,0,,,,,,,
1.630577087,1.608146191,-22.14225197,0,,,,,,,
5.358251095,5.457090855,-21.76062775,0,,,,,,,
0.54435879,0.459301621,-21.29181671,0,,,,,,,
6.451341629,6.604765415,-21.81916618,0,,,,,,,
0.605717599,0.621715248,-22.47863007,0,,,,,,,
0.228360951,0.431817234,-21.15019608,0,,,,,,,
0.347091943,0.258810014,-21.29872513,0,,,,,,,
0.49596864,0.467593729,-21.89006042,0,,,,,,,
2.282325745,2.288476706,-20.990839,0,,,,,,,
3.754080296,3.989555597,-21.17711449,0,,,,,,,
1.508883238,1.606659889,-21.51745796,0,,,,,,,
0.76855123,0.673686802,-20.88847542,0,,,,,,,
0.35664469,0.27305606,-21.98152161,0,,,,,,,
0.372372836,0.339827895,-21.26787567,0,,,,,,,
5.064035892,4.965052605,-20.90432167,0,,,,,,,
4.989892006,4.900642872,-21.95723915,0,,,,,,,
0.416523844,0.371993989,-20.48820305,0,,,,,,,
0.606577456,0.606172383,-21.15845871,0,,,,,,,
8.520773888,8.451627731,-20.9730587,0,,,,,,,
4.049911976,4.461939335,-21.34220505,0,,,,,,,
0.437666863,0.396247238,-21.71488953,0,,,,,,,
10.23051643,10.3531971,-21.19758987,0,,,,,,,
12.595438,13.06249619,-20.17957687,0,,,,,,,
0.268415153,0.234421685,-21.10767365,0,,,,,,,
0.33425805,0.360142529,-20.62604523,0,,,,,,,
1.864613414,1.912531376,-20.61069489,0,,,,,,,
2.742650509,2.721231222,-20.41962242,0,,,,,,,
0.57012701,0.63230443,-19.05484009,0,,,,,,,
2.766145229,2.784288168,-20.27175903,0,,,,,,,
0.943387032,0.884853542,-19.41283226,0,,,,,,,
0.280028552,0.353501439,-20.36265755,0,,,,,,,
3.225157261,3.212402582,-19.5830307,0,,,,,,,
4.454294205,4.699493408,-18.88650131,0,,,,,,,
0.326763362,0.340901673,-20.06233788,0,,,,,,,
0.234140068,0.29428786,-20.8494606,0,,,,,,,
1.557708979,0.803778887,-19.44734001,0,,,,,,,
3.731979609,3.38942194,-19.8134346,0,,,,,,,
2.44244504,2.262733936,-19.7395153,0,,,,,,,
3.638139486,3.82349205,-19.56885529,0,,,,,,,
0.649431586,0.750358939,-20.58500481,0,,,,,,,
0.457525283,0.410974115,-20.75191689,0,,,,,,,
3.702020645,3.809322119,-20.82122803,0,,,,,,,
0.329046726,0.272198677,-20.90052223,0,,,,,,,
0.360921234,0.356043041,-21.18262482,0,,,,,,,
1.228416681,1.234994769,-19.94343185,0,,,,,,,
0.481285185,0.574842811,-20.53720284,0,,,,,,,
0.512303531,0.588604987,-20.97932816,0,,,,,,,
0.775898099,0.688683093,-20.97121811,0,,,,,,,
0.46302864,0.63509202,-21.22432137,0,,,,,,,
4.502258778,3.496627331,-20.50380898,0,,,,,,,
2.689159632,3.179834604,-22.17075539,0,,,,,,,
1.06991601,1.12405467,-21.24941444,0,,,,,,,
0.722199678,0.692864239,-21.92686081,0,,,,,,,
0.32056573,0.328724444,-21.71740723,0,,,,,,,
0.343624234,0.35925132,-22.31232262,0,,,,,,,
10.31838799,10.27822876,-22.02423477,0,,,,,,,
0.27250421,0.333882511,-22.84473801,0,,,,,,,
0.566131592,0.623103261,-21.63182259,0,,,,,,,
1.282388687,1.223159194,-21.89015961,0,,,,,,,
0.80277276,0.705726147,-22.1766777,0,,,,,,,
5.005537033,5.13471365,-22.63240623,0,,,,,,,
3.752530575,3.897674084,-21.51728058,0,,,,,,,
1.226434946,1.180946469,-22.29094124,0,,,,,,,
0.465107501,0.573264301,-20.9862957,0,,,,,,,
0.521823823,0.452555895,-22.07904816,0,,,,,,,
1.625138998,1.200882912,-22.24922752,0,,,,,,,
0.17486991,0.193904638,-22.03442574,0,,,,,,,
0.556037068,0.49249208,-22.035429,0,,,,,,,
1.349603891,1.33103919,-21.72930908,0,,,,,,,
0.357681245,0.403214723,-22.1332798,0,,,,,,,
5.883513927,5.995625973,-21.06949043,0,,,,,,,
4.138402939,4.141961575,-21.61759186,0,,,,,,,
2.292462587,1.869856358,-21.83286285,0,,,,,,,
4.903452396,4.846464157,-22.60396576,0,,,,,,,
0.632700324,0.686565459,-21.82437515,0,,,,,,,
0.675271153,0.705774963,-22.97813034,0,,,,,,,
14.49466705,14.4105835,-21.19565201,0,,,,,,,
0.538341701,0.284569323,-20.8990612,0,,,,,,,
8.144199371,8.196528435,-21.86659622,0,,,,,,,
3.893905163,3.020509005,-21.08280754,0,,,,,,,
0.423278809,0.368074417,-21.67512512,0,,,,,,,
6.637073517,6.480951309,-20.19524384,0,,,,,,,
6.510648727,6.582419872,-20.87275505,0,,,,,,,
0.502967119,0.396596074,-21.26353264,0,,,,,,,
0.697725415,0.674925983,-20.42428017,0,,,,,,,
2.597527981,2.725389242,-21.38100243,0,,,,,,,
4.140616894,4.369042873,-21.13479233,0,,,,,,,
0.911539555,0.751436412,-19.23625183,0,,,,,,,
5.76257515,5.518789768,-19.79297066,0,,,,,,,
3.002987862,3.097524643,-19.92051315,0,,,,,,,
0.607183874,0.618768871,-19.75169754,0,,,,,,,
0.827560723,0.780921757,-19.22042656,0,,,,,,,
0.410498142,0.417115062,-19.54434586,0,,,,,,,
4.844245911,4.801156521,-19.15762138,0,,,,,,,
0.930891514,0.814504147,-18.83590889,0,,,,,,,
0.391196519,0.399689585,-18.89722443,0,,,,,,,
1.10936892,1.233822107,-18.92142487,0,,,,,,,
0.699347436,0.837496638,-19.66189194,0,,,,,,,
1.054663301,0.999516428,-17.81072044,0,,,,,,,
1.457095146,1.150691152,-19.52581787,0,,,,,,,
0.350945979,0.263371766,-19.82544708,0,,,,,,,
0.296431631,0.277569264,-19.77583694,0,,,,,,,
0.578152597,0.462349981,-18.94001961,0,,,,,,,
0.791993439,0.696234643,-19.32210732,0,,,,,,,
0.766550541,0.546916842,-18.64302063,0,,,,,,,
0.835784554,1.057947636,-19.47698975,0,,,,,,,
0.927195787,0.599912763,-19.69476128,0,,,,,,,
4.569496632,4.733404636,-19.79615021,0,,,,,,,
2.825666428,2.727972746,-18.9692955,0,,,,,,,
5.534668922,5.233245373,-20.0463295,0,,,,,,,
5.689733982,6.159241676,-18.414114,0,,,,,,,
6.654555321,6.302044392,-20.16910172,0,,,,,,,
8.05169487,7.009754181,-19.82932472,0,,,,,,,
1.381954432,1.321662307,-20.19583511,0,,,,,,,
0.888415933,0.980961978,-20.53265572,0,,,,,,,
1.184355974,1.470964313,-18.15108109,0,,,,,,,
0.509792507,0.575896442,-20.10974121,0,,,,,,,
0.232577473,0.199185595,-21.26081276,0,,,,,,,
5.756353855,5.916828156,-19.01752281,0,,,,,,,
0.566812575,0.565572917,-20.34145546,0,,,,,,,
2.340641022,1.872692466,-20.45550346,0,,,,,,,
0.639986336,0.619445741,-19.94939041,0,,,,,,,
0.289493501,0.346055746,-20.75558472,0,,,,,,,
6.108555317,6.247173309,-20.78010368,0,,,,,,,
1.343155861,1.601718307,-19.16336823,0,,,,,,,
10.68667603,10.40612984,-21.21775627,0,,,,,,,
0.414729655,0.386567891,-19.18444252,0,,,,,,,
6.474304676,7.726484776,-20.11301804,0,,,,,,,
6.431580544,6.394396782,-19.93214226,0,,,,,,,
3.747243404,3.779744387,-19.39129829,0,,,,,,,
0.360275269,0.234136105,-18.90779114,0,,,,,,,
5.136592388,5.046123505,-20.27245712,0,,,,,,,
6.257509232,5.939043522,-18.50398445,0,,,,,,,
3.830586195,3.793464422,-19.66094017,0,,,,,,,
0.323326766,0.255062699,-18.57886314,0,,,,,,,
0.245992929,0.240688056,-18.91455841,0,,,,,,,
0.910021007,1.06254971,-19.92377853,0,,,,,,,
0.974554896,0.974765897,-18.69270325,0,,,,,,,
4.046534538,3.975156784,-19.28406906,0,,,,,,,
0.688998342,0.631421149,-18.92922974,0,,,,,,,
0.509290099,0.58798635,-18.35538864,0,,,,,,,
3.465609789,3.619687796,-18.78963852,0,,,,,,,
2.435688734,2.270127535,-18.74125481,0,,,,,,,
0.572762668,0.518731952,-19.73193741,0,,,,,,,
8.845766068,8.893262863,-18.8015976,0,,,,,,,
2.04100132,2.036370516,-19.53443718,0,,,,,,,
3.907654524,3.985620975,-18.80078697,0,,,,,,,
3.879710197,3.811043024,-17.38189125,0,,,,,,,
0.285999894,0.358506322,-18.42739677,0,,,,,,,
3.743567467,3.896978855,-19.13232231,0,,,,,,,
6.31751442,5.917015076,-19.08789444,0,,,,,,,
1.939681411,1.65209043,-19.05470467,0,,,,,,,
0.441507816,0.58536917,-18.31009865,0,,,,,,,
3.188022852,2.987817764,-19.40463448,0,,,,,,,
0.490240932,0.25798291,-18.30758858,0,,,,,,,
3.967188358,4.098949909,-19.00034714,0,,,,,,,
0.909650326,0.976805329,-19.73745155,0,,,,,,,
4.357756615,4.194658279,-18.80503654,0,,,,,,,
0.372730494,0.35783574,-18.04723167,0,,,,,,,
2.002261639,2.066209316,-19.13834763,0,,,,,,,
0.22236146,0.229590982,-19.40262794,0,,,,,,,
0.458461612,0.566035569,-18.86460114,0,,,,,,,
0.34382993,0.280485988,-18.91269684,0,,,,,,,
6.55505991,6.291118145,-18.72491074,0,,,,,,,
1.008493185,0.970984817,-19.80620766,0,,,,,,,
1.549436212,0.860955775,-18.94096375,0,,,,,,,
4.258480072,4.355902195,-19.63561249,0,,,,,,,
0.534383893,0.349061489,-19.14668465,0,,,,,,,
1.45477891,1.552446246,-18.70864487,0,,,,,,,
0.750502348,0.757425904,-19.04919243,0,,,,,,,
0.520316124,0.470548332,-19.68592644,0,,,,,,,
0.391116887,0.374381244,-19.26295853,0,,,,,,,
6.226692677,6.086050034,-19.60700989,0,,,,,,,
7.359318733,7.731247902,-19.76483536,0,,,,,,,
1.082904696,0.836288095,-18.80989456,0,,,,,,,
1.560168743,1.22715795,-18.36587524,0,,,,,,,
0.379941821,0.440493464,-19.49980736,0,,,,,,,
0.963265419,0.905645132,-19.76674652,0,,,,,,,
1.379553914,1.435685873,-19.61747169,0,,,,,,,
5.025191307,4.888937473,-20.52547836,0,,,,,,,
4.078540325,3.776015282,-19.09289169,0,,,,,,,
1.418395519,0.894310832,-19.59008026,0,,,,,,,
1.545739532,1.490703106,-19.03773117,0,,,,,,,
0.399875164,0.450700521,-20.25137329,0,,,,,,,
1.11103797,1.114721656,-18.67918205,0,,,,,,,
0.742665529,0.893130183,-18.68435669,0,,,,,,,
5.282380581,5.226418495,-18.37512016,0,,,,,,,
0.421145737,0.317691922,-19.56035614,0,,,,,,,
1.102920413,1.30561316,-19.27057838,0,,,,,,,
3.737697601,4.109677315,-19.1294899,0,,,,,,,
3.409639597,3.524515629,-19.02537346,0,,,,,,,
3.664567709,2.902682304,-19.07145119,0,,,,,,,
10.34872246,10.43503666,-18.79754448,0,,,,,,,
0.76714468,0.730835795,-18.30755997,0,,,,,,,
0.610305607,0.675680816,-19.20372009,0,,,,,,,
2.098455429,1.964769959,-18.64757729,0,,,,,,,
7.176318645,7.001199722,-18.33495331,0,,,,,,,
1.141368747,1.201150656,-18.91407204,0,,,,,,,
5.563229084,5.474214077,-17.71102142,0,,,,,,,
0.253189951,0.342141509,-19.503479,0,,,,,,,
0.247434691,0.273430765,-18.47431946,0,,,,,,,
1.463698745,1.176516294,-19.08890533,0,,,,,,,
0.638188481,0.546612442,-19.57513428,0,,,,,,,
1.084785461,1.112956762,-18.18712425,0,,,,,,,
7.073155403,7.36411047,-17.65146255,0,,,,,,,
0.372908026,0.330072194,-18.53943825,0,,,,,,,
3.348822594,3.327625036,-18.20999146,0,,,,,,,
4.125309944,4.055608749,-18.85257912,0,,,,,,,
1.009078145,0.991624951,-17.84877968,0,,,,,,,
0.864263654,0.793254673,-17.53440857,0,,,,,,,
2.61662221,2.598259211,-18.39176178,0,,,,,,,
6.111642838,6.049712658,-17.09140015,0,,,,,,,
1.652938604,1.659849405,-17.8937397,0,,,,,,,
0.746130586,1.038046956,-17.11716461,0,,,,,,,
0.575829625,0.488318861,-18.56362534,0,,,,,,,
0.420288891,0.547882736,-17.82512283,0,,,,,,,
0.89195919,0.775793493,-17.86844254,0,,,,,,,
1.968881965,1.769719958,-17.72891235,0,,,,,,,
1.434756041,1.285978794,-17.66077995,0,,,,,,,
2.071627617,1.902749658,-17.77923393,0,,,,,,,
5.903141499,5.656386375,-18.05370712,0,,,,,,,
2.113426208,2.54656148,-18.21902847,0,,,,,,,
1.668601513,1.847900987,-18.25030518,0,,,,,,,
1.26020503,0.983968079,-18.88453484,0,,,,,,,
0.845527411,0.671506345,-19.14710045,0,,,,,,,
1.616927624,1.624975443,-18.35589218,0,,,,,,,
3.925634384,3.885577679,-18.44294739,0,,,,,,,
4.469859123,4.163606644,-18.87568855,0,,,,,,,
4.80651474,4.615240097,-19.06008911,0,,,,,,,
4.442219257,4.281668186,-19.28213501,0,,,,,,,
3.359828949,3.343520641,-18.67781067,0,,,,,,,
2.404762506,2.333651066,-18.622509,0,,,,,,,
4.84166193,4.49723959,-19.09241486,0,,,,,,,
10.66305923,10.64337158,-18.18129921,0,,,,,,,
1.797937274,2.205803156,-18.77106667,0,,,,,,,
5.968784332,5.853621483,-18.88970757,0,,,,,,,
1.087337255,1.062367082,-19.47141075,0,,,,,,,
2.182356119,2.216116667,-18.95261765,0,,,,,,,
8.550001144,7.676273346,-19.35673332,0,,,,,,,
0.658069491,0.583827913,-19.18230629,0,,,,,,,
0.229018182,0.220231965,-20.6205616,0,,,,,,,
0.326791346,0.310955852,-20.72726631,0,,,,,,,
0.743291676,0.789796114,-19.53587341,0,,,,,,,
1.393776655,1.370259285,-20.73174286,0,,,,,,,
0.465947539,0.485820919,-19.99839211,0,,,,,,,
0.427499682,0.415757,-20.83770943,0,,,,,,,
1.887693524,1.662905097,-20.90782547,0,,,,,,,
6.594240189,7.166085243,-19.6812706,0,,,,,,,
3.678949594,3.718052387,-19.33726501,0,,,,,,,
1.539570928,1.659995914,-20.70224571,0,,,,,,,
0.862738788,0.86870712,-19.90180206,0,,,,,,,
1.734375,1.709442496,-20.60667229,0,,,,,,,
0.394584417,0.407212734,-20.30231857,0,,,,,,,
3.54238081,3.691823959,-20.78953934,0,,,,,,,
0.95315516,0.975409985,-20.26896477,0,,,,,,,
0.543323755,0.512276769,-20.49686432,0,,,,,,,
0.841785073,0.775811911,-20.52074051,0,,,,,,,
0.731780231,0.624670029,-21.16169739,0,,,,,,,
4.081341743,4.088520527,-22.17014122,0,,,,,,,
0.341781497,0.343189061,-21.23360062,0,,,,,,,
5.60567379,5.579272747,-21.89933777,0,,,,,,,
0.981141567,0.853660882,-21.5218544,0,,,,,,,
0.396928191,0.368234366,-21.44944763,0,,,,,,,
1.007363081,0.933362305,-21.08825874,0,,,,,,,
0.25662604,0.265970856,-21.85404587,0,,,,,,,
1.091649771,0.727993429,-21.61938858,0,,,,,,,
0.582050622,0.478725404,-22.58738708,0,,,,,,,
0.539673448,0.549122453,-21.66453171,0,,,,,,,
1.175967574,1.372625589,-22.1042099,0,,,,,,,
4.415641785,4.393209934,-22.3960495,0,,,,,,,
0.610675454,0.664147615,-21.1348896,0,,,,,,,
0.796271205,0.624606907,-22.69871902,0,,,,,,,
1.245626092,1.104687452,-21.7956028,0,,,,,,,
5.49313736,5.313581944,-22.43693733,0,,,,,,,
1.370396376,1.237017632,-22.12506104,0,,,,,,,
0.668581545,0.462787896,-22.68732071,0,,,,,,,
4.092935562,4.081751347,-22.74342155,0,,,,,,,
7.785924911,7.773322582,-23.06373024,0,,,,,,,
0.542728961,0.494762987,-21.76041603,0,,,,,,,
9.702057838,9.74724102,-22.90500832,0,,,,,,,
5.902513504,5.906873226,-21.93360519,0,,,,,,,
0.493328333,0.577309847,-21.274683,0,,,,,,,
3.35461998,3.389762402,-22.43221092,0,,,,,,,
2.009331942,2.390955925,-21.34507942,0,,,,,,,
2.459126234,2.696573019,-21.94635391,0,,,,,,,
2.093634367,2.041794538,-21.61219025,0,,,,,,,
0.802086711,0.910021067,-20.82999802,0,,,,,,,
0.500208378,0.752666652,-21.50126076,0,,,,,,,
0.354388326,0.332449496,-21.77384186,0,,,,,,,
0.706841528,0.620272756,-20.77244568,0,,,,,,,
1.9411515,1.884835958,-20.78164673,0,,,,,,,
1.81685555,2.146354675,-21.66243744,0,,,,,,,
4.590964317,4.84986639,-21.12865067,0,,,,,,,
5.829607964,5.862212658,-21.74187851,0,,,,,,,
0.402144372,0.487045228,-21.68299866,0,,,,,,,
5.920902729,6.336223602,-22.51194382,0,,,,,,,
4.268546104,4.373113632,-22.67105293,0,,,,,,,
2.954037428,2.952189445,-21.80345917,0,,,,,,,
6.0816679,5.905415058,-21.43651772,0,,,,,,,
11.4390173,11.51024914,-21.63323784,0,,,,,,,
11.75084591,11.30126286,-20.47324562,0,,,,,,,
0.560500205,0.549471974,-20.79817581,0,,,,,,,
1.455106616,1.794915438,-20.27582741,0,,,,,,,
13.10814762,12.50044441,-21.24959946,0,,,,,,,
0.565079391,0.41236183,-20.95787239,0,,,,,,,
5.78950119,4.641112804,-21.30366707,0,,,,,,,
5.172609329,5.207412243,-21.66745377,0,,,,,,,
1.875492573,2.251209259,-19.99688911,0,,,,,,,
0.737638712,0.701880276,-21.66693878,0,,,,,,,
4.544656754,4.799797058,-19.98683929,0,,,,,,,
0.723905921,0.731257498,-20.68138695,0,,,,,,,
1.883767724,1.925433397,-19.74986076,0,,,,,,,
4.242657185,4.035878658,-20.14120865,0,,,,,,,
9.347626686,9.39865303,-19.85691643,0,,,,,,,
0.45236963,0.51456064,-19.72429848,0,,,,,,,
2.260826111,2.48921299,-19.64901924,0,,,,,,,
4.990005016,5.068900585,-20.54352379,0,,,,,,,
8.033283234,8.127685547,-19.20676231,0,,,,,,,
1.082434893,1.245322704,-20.4771862,0,,,,,,,
1.411992669,1.108367801,-19.51885414,0,,,,,,,
1.716929555,1.396235704,-19.75566864,0,,,,,,,
8.067089081,7.217155933,-19.79210472,0,,,,,,,
1.349384665,0.628380537,-19.40270233,0,,,,,,,
0.845951676,0.939947009,-19.81912041,0,,,,,,,
6.804641724,5.87072897,-19.49584579,0,,,,,,,
2.881650686,2.889647722,-20.82133484,0,,,,,,,
0.468731701,0.623234749,-20.38766098,0,,,,,,,
1.062157869,2.220709085,-20.46823692,0,,,,,,,
3.946792603,4.998575211,-19.53129196,0,,,,,,,
3.455955744,2.906332254,-19.65935516,0,,,,,,,
0.66243571,0.525979578,-19.36624146,0,,,,,,,
1.5209167,1.76867187,-20.5767498,0,,,,,,,
0.541885316,0.874262273,-19.50562859,0,,,,,,,
0.554076731,0.449916422,-20.7045784,0,,,,,,,
1.323439479,1.575879455,-21.76293945,0,,,,,,,
3.728070974,3.861364841,-19.40102577,0,,,,,,,
1.254270196,1.158126473,-19.51315689,0,,,,,,,
1.865551353,1.691760778,-19.73289108,0,,,,,,,
0.290576756,0.358739674,-20.00486565,0,,,,,,,
3.092955351,2.681783199,-20.51860619,0,,,,,,,
5.712685585,6.278080463,-21.68929291,0,,,,,,,
1.094713926,1.002732754,-19.95476341,0,,,,,,,
5.887374878,5.916900158,-19.69007111,0,,,,,,,
17.39496231,18.40272903,-19.90136719,0,,,,,,,
8.196342468,8.114776611,-20.93582916,0,,,,,,,
0.821526229,0.728792667,-20.74007797,0,,,,,,,
1.221714377,1.195639968,-19.52250671,0,,,,,,,
4.46127224,4.639422417,-20.26089287,0,,,,,,,
2.897749901,3.321416855,-21.17147064,0,,,,,,,
